;Ubs,V;Ibs,A;Isun,A;RKPT,b;Sst0x,b;Sst1x,b;Ipt0,A;Ipt1,A;Ipt2,A;Ipt3,A;Ipt4,A;Ipt5,A;Ipt6,A;Ipt7,A;Ipt10,A;Ipt11,A;Ipt12,A;Ipt13,A;Ipt14,A;Ipt15,A;Ipt16,A;Ipt17,A;Mag0F;Mag10;Mag11;Mag12;Mag13;Mag14;Mag15;Mag16;Isp1,A;Isp2,A;Isp3,A;Isp4,A;Isp5,A;Isp6,A;Isp7,A;Isp8,A;Mag07;Mag08;Mag09;Mag0A;Mag0B;Mag0C;Mag0D;Mag0E;Mag03;Mag04;Mag05;Mag06;TR1,C;TR2,C;TR3,C;TR4,C;TR5,C;TR6,C;TR7,C;TR8,C;TR9,C;TR10,C;TR11,C;TR12,C;TR13,C;TR14,C;TR15,C;TR16,C;TDS1,C;TDS2,C;TDS3,C;TDS4,C;TDS5,C;TDS6,C;TDS7,C;TDS8,C;TDS9,C;TKpt,C;TDS11,C;TDS12,C;TGbv,C;TDS14,C;TDS15,C;TNap,C;TDS17,C;TDS18,C;TPrd2,C;TDS20,C;TDS21,C;TPrd1,C;TDS23,C;TDS24,C;iTMO,s;iTMD,s;U-chCAN;SSoTR,b;STDS12,b;STDS34,b;res0;U-MAG,o;U-KPT1,o;U-KPT2,o;U-InfGBV;U-GBV,o;U-InfNAP;TmUpr,b;RKwit,b;Rmorz,b;IntK_TM;RPrd1,b;RPrm1,b;RPrd2,b;RPrm2,b;FPrd1,V;RPrd1,V;FPrd2,V;RPrd2,V;SPrm1,V;SPrm2,V;VP,d;ShKom,d;Kmnd,d;God,h;Mes,h;Den,h;Chas,h;Min,h;Sec
0:35:11;11,41;4,56;3,89;10010010;10010010;10010001;3,24;3,22;3,29;3,29;3,27;3,38;4,73;4,71;3,27;4,67;4,64;3,27;4,60;4,58;3,29;4,53;CB;94;C9;94;3C;B4;0;7;0,00;0,00;3,19;1,99;1,24;1,67;2,56;0,64;F8;0;90;0;45;3;12;7;6;0;0;0;-257;-165;-147;-236;-199;92;-230;-178;-206;-229;-242;-257;-172;-229;100;-240;-128;-64;-122;-128;-128;-124;-125;-128;-128;-128;0;0;-128;0;0;-128;0;0;-128;0;A0;6;40;52;208;61;10001;10001;0;0;0;400;400;400;400;400;407;111010;1010000;10011011;110000;111110;11000000;1110000;1110;0,08;0,10;0,37;2,77;2,78;2,83;45222;168;126660;AD;AB;B2;A5;AE;AE
0:36:11;11,41;4,61;3,89;10010010;10010010;10010010;3,24;3,22;3,29;3,29;3,29;3,38;4,73;4,71;3,27;4,67;4,64;3,27;4,60;4,58;3,31;4,53;CB;94;C9;94;3C;B4;0;7;0,00;0,00;3,19;1,99;1,24;1,67;2,56;0,64;F8;0;90;0;45;3;12;7;6;0;0;0;-257;-165;-148;-236;-199;92;-230;-178;-206;-229;-242;-257;-171;-229;98;-243;-128;-64;-122;-128;-128;-125;-125;-128;-128;-128;0;0;-128;0;0;-128;0;0;-128;0;A0;6;40;52;208;61;10001;10001;0;0;0;400;400;400;400;400;407;111010;1010000;10011011;110000;111110;11000000;1110000;1110;0,08;0,10;0,37;2,78;2,78;2,83;45222;168;127260;AD;AB;B2;A5;AD;AF
0:37:11;11,41;4,56;3,89;10010010;10010010;10010010;3,24;3,22;3,29;3,29;3,29;3,38;4,73;4,71;3,27;4,67;4,64;3,27;4,60;4,58;3,31;4,53;CB;94;C9;94;3C;B4;0;7;0,00;0,00;3,19;1,99;1,24;1,67;2,56;0,64;F8;0;90;0;45;3;12;7;6;0;0;0;-257;-165;-147;-236;-199;92;-230;-178;-206;-229;-242;-257;-169;-229;21;-242;-92;-64;-122;-128;-128;-124;-125;-128;-128;-128;0;0;-128;0;0;-128;0;0;-128;0;A0;6;40;52;208;61;10001;10001;0;0;0;512;400;400;400;400;407;111010;1010000;10011011;110000;111110;11000000;1110000;1110;0,08;0,10;0,37;2,78;2,78;2,83;45478;168;126660;AC;AC;B2;A5;AD;AF
0:38:11;11,41;4,61;3,89;10010010;10010010;10010010;3,24;3,22;3,29;3,29;3,29;3,38;4,73;4,71;3,27;4,67;4,64;3,27;4,60;4,58;3,31;4,53;CB;94;C9;94;3C;B4;0;7;0,00;0,00;3,19;1,99;1,24;1,67;2,56;0,64;F8;0;90;0;45;3;12;7;6;0;0;0;-257;-167;-148;-236;-199;92;-230;-178;-206;-229;-242;-257;-167;-229;106;-243;-70;-64;-122;-128;-128;-125;-125;-128;-128;-128;0;0;-128;0;0;-128;0;0;-128;0;A0;6;40;52;208;61;10001;10001;0;11111;0;455;400;423;400;423;407;111010;1010000;10011011;110000;111110;11000000;1110000;1110;0,08;0,10;0,37;2,77;2,78;2,83;45478;168;126660;AC;AC;B1;A5;AC;AF
0:39:11;11,41;4,53;3,89;10010010;10010010;0;3,24;0,07;0,09;3,29;3,29;3,40;4,73;4,71;3,27;4,67;4,64;3,27;0,00;4,58;0,00;4,53;CB;94;C9;95;3C;B4;0;7;0,00;0,00;3,19;1,99;1,24;0,00;2,56;0,64;F8;0;90;0;45;3;12;7;6;5;0;0;-257;-167;-148;-236;-199;92;-230;-178;-206;-229;-242;-257;-166;-229;106;-243;-96;-64;-122;-128;18;-125;-125;-128;-128;-128;0;0;-128;0;0;-128;0;0;-128;0;A0;6;40;52;208;61;10001;10001;0;0;0;501;400;400;400;400;407;111010;1010000;10011011;110000;111110;11000000;1110000;1110;0,08;0,10;0,37;2,78;2,78;2,85;45478;168;127260;AC;AC;B1;A5;AD;AE
0:40:11;14,83;0,19;3,89;10010010;10010010;10010010;3,24;3,24;3,29;3,29;3,29;3,40;4,73;4,71;3,27;4,67;4,64;3,27;0,00;4,58;0,00;4,53;CB;94;C9;95;3C;B4;0;7;0,00;0,00;3,19;1,99;1,24;0,00;0,00;0,64;F8;0;90;0;45;3;C0;7;6;0;6;0;-257;-167;-147;-236;-199;92;-230;-178;-206;-229;-242;-257;-155;-229;103;-242;-114;-64;18;18;-128;-125;-124;-128;-128;-128;0;0;-128;0;0;-128;0;0;-128;0;A0;6;40;21;60;61;10001;10001;0;0;0;435;400;400;400;400;407;111010;1010000;10011011;110000;111110;11000000;1110000;1110;0,08;0,10;0,00;2,78;2,78;2,83;45478;168;127260;AC;AB;B1;A5;AC;AF
0:41:11;14,76;0,21;0,03;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;;11;0,00;0,00;0,00;0,05;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;21;22;23;21;6;8;15;20;14;12;27;8;18;22;105;-245;-108;-64;18;18;18;-125;20;-128;-128;25;D5;0;19;D2;0;-128;0;0;21;0;A0;6;40;52;208;61;10001;10001;0;0;EF;452;400;400;400;400;770;111010;1010000;10011011;110000;111110;11000000;1110000;1110;0,00;0,10;0,37;0,00;2,80;2,85;25;169;126660;AC;AC;B1;A5;AC;AF
0:42:11;14,76;0,21;0,08;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,00;0,00;0,11;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;21;24;23;21;6;8;15;20;16;12;27;8;18;24;21;21;18;18;18;18;18;18;20;20;20;25;D5;D4;19;D2;D1;19;CF;CE;21;CC;CB;20;C9;21;60;180;0;111;0;0;EF;625;535;575;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,88;0,98;25;226;2050;14;5;9;0;42;11
0:43:11;14,76;0,24;0,21;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;;0,00;0,21;0,00;0,00;0,00;0,00;0,00;7;3A;50;9B;30;;C0;70;0E;5;6;17;21;22;23;21;6;10;15;20;16;12;27;8;18;22;20;16;18;18;18;18;18;18;21;20;20;25;D5;D4;19;D2;D1;19;CF;CE;21;CC;CB;20;C9;21;60;180;0;111;0;0;EF;625;535;575;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,90;0,99;25;226;2050;14;5;9;0;;11
0:44:11;14,76;0,24;0,13;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;;40;B4;D0;3D;11;11;0,00;0,00;0,13;0,00;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;;5;6;17;21;22;23;21;6;10;15;20;14;12;28;8;18;22;21;21;18;18;18;18;18;18;21;20;20;25;D5;A4;20;D2;D1;19;CF;CE;21;CC;CB;21;C9;;60;180;0;111;0;0;EF;625;535;;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,91;0,94;25;226;2050;14;5;9;0;44;11
0:45:11;14,83;0,21;0,64;;110;0;0,00;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;;;A0;86;;B4;D0;3D;11;11;;0,00;0,64;0,00;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;;0E;5;6;17;;22;23;21;6;10;15;20;16;12;28;8;;22;20;16;18;18;18;18;18;;21;20;;25;;D4;20;D2;D1;19;CF;CE;21;CC;;21;C9;21;60;;0;111;0;0;EF;625;535;575;700;460;770;0;;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,90;0,96;25;226;2050;14;5;9;0;45;11
0:46:11;14,76;0,24;0,00;1000000;110;0;0,00;;;;0,00;0,00;;;0,00;;;;;0,00;0,00;0,00;;86;;;;3D;;;;;1,16;;0,00;0,00;;0,00;;;50;;;;;;;5;6;;;24;23;21;6;;;;;;;;;;20;;;;;18;;;21;21;;;D5;;20;;D1;;CF;;21;CC;CB;21;C9;;60;180;;111;0;;;;;575;700;460;770;0;;0;;;10010;111;;;0,00;0,00;0,00;0,90;0,98;25;226;;14;5;9;0;;11
0:47:11;14,69;0,27;0,00;1000000;110;0;0,00;0,07;0,13;0,00;0,00;;0,00;;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;A0;86;40;B4;A0;3D;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;;5;6;17;21;;-90;21;6;-2;28;;14;13;16;8;;;18;;18;18;18;;;;;;20;;;D4;20;D2;;;CF;;;;;;C9;;60;;0;;0;0;;625;;;;;;0;10010000;;1000101;11;;;110;0,00;0,00;0,00;;;0,96;;;;;;;;47;
0:48:11;14,63;0,24;0,00;1000000;110;0;0,00;0,04;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;21;24;23;21;6;8;14;17;13;11;11;8;15;19;17;10;18;18;18;18;18;18;21;20;20;25;D5;D4;20;D2;D1;19;;CE;21;CC;CB;21;C9;21;60;180;0;111;0;0;EF;625;535;575;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,91;0,99;25;226;2121;14;0B;9;0;48;11
0:49:11;14,56;0,24;0,00;1000000;110;0;0,00;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;21;24;22;21;6;8;12;17;13;9;6;6;13;19;17;10;18;18;18;18;18;18;21;20;20;25;D5;D4;20;D2;D1;19;CF;CE;21;CC;CB;21;C9;21;60;180;0;111;0;0;EF;625;535;575;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,90;0,99;25;226;2050;14;5;9;0;49;11
0:50:11;14,56;0,21;0,00;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,00;0,07;0,00;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;21;24;22;20;6;8;12;15;12;9;1;8;13;17;15;8;18;18;18;18;18;18;20;20;20;25;D5;D4;20;D2;D1;19;CF;CE;21;CC;CB;21;C9;21;60;180;0;111;0;0;EF;625;535;575;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,93;0,99;25;226;2050;14;5;9;0;50;11
0:51:11;14,50;0,21;0,00;1000000;110;0;0,00;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,01;0,08;0,07;0,00;0,07;0,03;0,00;0,16;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;21;24;20;20;6;8;11;14;12;8;-2;6;13;17;13;8;18;18;18;18;18;18;20;20;20;25;D5;D4;20;D2;D1;19;CF;CE;21;CC;CB;21;C9;21;60;180;0;111;0;0;EF;625;535;575;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,90;0,96;25;226;2050;14;5;9;0;51;11
0:52:11;14,50;0,24;0,00;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,01;0,08;0,07;0,00;0,07;0,03;0,00;0,16;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;21;24;20;20;4;8;11;14;10;8;-5;6;12;16;13;6;18;18;18;18;18;18;20;20;20;25;D5;D4;20;D2;D1;19;CF;CE;21;CC;CB;21;C9;21;60;180;0;111;0;0;EF;625;535;575;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,94;0,94;25;226;2050;14;5;9;0;52;11
0:53:11;14,50;0,24;0,00;1000000;110;0;0,00;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,01;0,08;0,07;0,00;0,08;0,03;0,00;0,17;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;21;22;20;18;4;7;10;12;10;8;-9;6;12;16;12;6;18;18;18;18;18;17;20;20;20;25;D5;D4;20;D2;D1;19;CF;CE;21;CC;CB;21;C9;21;60;180;0;111;0;0;EF;625;535;575;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,91;0,99;25;226;2050;14;5;9;0;53;11
0:54:11;14,50;0,21;0,00;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,08;0,07;0,00;0,08;0,03;0,00;0,17;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;21;24;19;18;4;8;10;12;9;8;-10;6;12;14;12;5;18;18;18;18;18;17;20;20;20;25;D5;D4;20;D2;D1;19;CF;CE;21;CC;CB;21;C9;21;60;180;0;111;0;0;EF;625;535;575;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,90;0,96;25;226;2050;14;5;9;0;54;11
0:55:11;14,50;0,24;0,00;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,01;0,08;0,07;0,00;0,08;0,04;0,00;0,17;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;21;24;19;18;4;7;10;11;9;6;-13;6;10;14;12;5;18;18;18;18;18;17;20;20;20;25;D5;D4;20;D2;D1;19;CF;CE;21;CC;CB;21;C9;21;60;180;0;111;0;0;EF;625;535;575;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,90;0,96;25;226;2050;14;5;9;0;55;11
0:56:11;14,43;0,24;0,00;1000000;110;0;0,00;0,04;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,01;0,08;0,07;0,00;0,08;0,03;0,00;0,17;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;21;22;17;17;4;7;8;11;9;5;-13;6;10;14;10;5;18;18;18;18;18;17;20;20;20;25;D5;D4;20;D2;D1;20;CF;CE;21;CC;CB;21;C9;21;60;180;0;111;0;0;EF;625;535;575;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,90;0,96;25;226;2050;14;5;9;0;56;11
0:57:11;14,43;0,21;0,00;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,08;0,07;0,00;0,08;0,03;0,00;0,17;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;21;22;17;17;4;7;8;10;7;5;-17;6;10;12;10;3;18;18;18;18;18;17;20;20;19;25;D5;D4;20;D2;D1;20;CF;CE;21;CC;CB;21;C9;21;60;180;0;111;0;0;EF;625;535;575;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,90;0,96;25;226;2050;14;5;9;0;57;11
0:58:12;14,43;0,27;0,00;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,01;0,08;0,07;0,00;0,08;0,03;0,00;0,17;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;21;22;17;15;4;7;7;10;7;5;-17;6;9;12;10;3;18;17;18;18;18;17;20;20;19;25;D5;D4;20;D2;D1;20;CF;CE;21;CC;CB;21;C9;21;60;180;0;111;0;0;EF;625;535;575;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,91;0,99;25;226;2050;14;5;9;0;58;12
0:59:12;14,37;0,27;0,00;1000000;110;0;0,00;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,08;0,07;0,00;0,08;0,04;0,00;0,17;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;21;22;16;15;3;5;7;10;7;5;-18;4;9;12;9;3;17;17;18;18;18;17;19;20;19;25;D5;D4;20;D2;D1;20;CF;CE;21;CC;CB;21;C9;21;60;180;0;111;0;0;EF;625;535;575;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,88;0,96;25;226;2050;14;5;9;0;59;12
1:00:12;14,37;0,24;0,00;1000000;110;0;0,00;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,08;0,07;0,00;0,08;0,03;0,00;0,17;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;21;22;16;15;4;5;5;10;7;3;-20;4;9;11;9;3;17;17;17;17;18;17;19;19;19;25;D5;D4;20;D2;D1;20;CF;CE;21;CC;CB;21;C9;21;60;180;0;111;0;0;EF;625;535;575;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,90;0,98;25;226;2050;14;5;9;1;0;12
1:01:12;14,37;0,21;0,00;1000000;110;0;0,00;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,08;0,07;0,00;0,08;0,03;0,00;0,17;7;3A;50;9B;61;7D;81;70;0E;5;6;17;-108;24;16;14;-131;-125;5;-120;6;3;-191;-143;-139;-132;7;2;17;17;17;17;18;17;19;19;19;25;D5;D4;20;D2;D1;20;CF;CE;21;CC;CB;21;C9;21;60;180;0;111;0;0;EF;625;535;575;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,88;0,96;25;226;2050;14;5;9;1;1;12
1:02:12;14,37;0,24;0,00;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,08;0,07;0,00;0,08;0,03;0,00;0,17;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;21;22;16;14;3;5;5;-120;6;3;-21;4;-139;-132;-139;2;-94;-94;17;17;-92;17;19;19;19;25;D5;D4;20;D2;D1;20;CF;9D;-85;99;CB;21;C9;21;121;180;0;111;0;0;EF;625;535;773;700;460;;0;100000;0;10001011;110;10010;111;110;0,00;0,00;0,00;0,00;1,79;0,96;50;197;4450;14;0B;9;1;2;12
1:03:12;14,37;0,24;0,00;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,08;0,07;0,00;0,08;0,04;0,00;0,17;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;21;22;14;14;3;5;5;7;4;2;-20;4;7;9;7;2;17;17;17;17;17;17;19;19;;25;D5;D4;20;D2;D1;20;CF;CE;21;CC;CB;21;C9;21;60;180;0;111;0;0;EF;625;535;575;700;460;770;0;10010000;0;1000101;11;10010;;110;0,00;0,00;0,00;0,00;0,93;0,96;25;226;2050;14;5;9;1;3;12
1:04:12;14,30;0,27;0,00;1000000;110;0;0,00;0,13;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,08;0,07;0,00;0,08;0,03;0,00;0,16;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;21;22;14;12;3;5;4;7;4;2;-21;3;7;9;7;2;17;17;17;17;17;17;19;19;19;25;D5;D4;20;D2;D1;20;CF;CE;21;CC;CB;20;C9;21;60;180;0;111;;0;EF;625;535;575;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,91;0,96;25;226;2050;14;5;9;1;4;12
1:05:12;14,30;0,27;0,00;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,07;0,07;0,00;0,08;0,04;0,00;0,17;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;21;22;13;12;3;4;4;7;4;2;-21;3;5;9;5;0;17;17;17;17;17;16;19;19;19;25;D5;D4;20;D2;D1;20;CF;CE;20;CC;CB;20;C9;21;60;180;0;111;0;0;EF;625;535;575;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,93;0,96;25;226;2050;14;5;9;1;5;12
1:06:12;14,30;0,24;0,00;1000000;110;0;0,00;0,09;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,08;0,07;0,00;0,08;0,03;0,00;0,17;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;22;13;12;1;4;4;5;4;0;-21;3;5;8;5;0;17;17;17;17;17;16;18;19;18;25;D5;D4;20;D2;D1;20;CF;CE;20;CC;CB;20;C9;21;60;180;0;111;0;0;EF;625;535;575;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,90;0,99;25;226;2050;14;5;9;1;6;12
1:07:12;14,30;0,21;0,00;1000000;110;0;0,00;0,09;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,08;0,07;0,00;0,08;0,03;0,00;0,16;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;22;12;11;1;4;2;5;3;0;-23;3;5;8;5;-2;17;17;17;17;17;16;18;19;18;25;D5;D4;20;D2;D1;20;CF;CE;20;CC;CB;20;C9;21;60;180;0;111;0;0;EF;625;535;575;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,93;0,96;25;226;2050;14;5;9;1;7;12
1:08:12;14,30;0,24;0,00;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,08;0,07;0,00;0,08;0,03;0,00;0,16;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;22;12;11;1;4;2;5;3;0;-23;3;4;8;5;-2;17;17;17;17;17;16;18;18;18;25;D5;D4;20;D2;D1;20;CF;CE;20;CC;CB;20;C9;21;60;180;0;111;0;0;EF;625;535;575;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,91;0,96;25;226;2050;14;5;9;1;8;12
1:09:12;14,30;0,27;0,00;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,08;0,07;0,00;0,08;0,03;0,00;0,17;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;22;12;10;1;4;2;4;3;-1;-23;1;4;6;4;-2;17;17;17;17;17;16;18;18;18;25;D5;D4;20;D2;D1;20;CF;CE;20;CC;CB;20;C9;21;60;180;0;111;0;0;EF;625;535;575;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,90;0,98;25;226;2050;14;5;9;1;9;12
1:10:12;14,24;0,21;0,00;1000000;110;0;0,00;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,08;0,07;0,00;0,08;0,03;0,00;0,16;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;22;10;10;1;4;1;4;1;0;-23;1;4;6;4;-2;17;17;17;17;17;16;18;18;18;25;D5;D4;20;D2;D1;20;CF;CE;20;CC;CB;20;C9;21;60;180;0;111;0;0;EF;625;535;575;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,91;0,96;25;226;2050;14;5;9;1;10;12
1:11:12;14,24;0,24;0,00;1000000;110;0;0,00;0,04;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,08;0,07;0,00;0,08;0,03;0,00;0,16;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;22;12;10;1;2;1;4;1;-1;-23;1;2;6;4;-2;17;16;17;17;17;16;18;18;18;25;D5;D4;20;D2;D1;20;CF;CE;20;CC;CB;20;C9;21;60;180;0;111;0;0;EF;625;535;575;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,90;0,96;25;226;2050;14;5;9;1;11;12
